	Gene ID	Gene Name	flight1	flight2	flight3	ground1	ground2	ground3
8576	AT2G03160	ASK19	0.0	0.001995	0.002004	0.0	0.0	0.0
8577	AT2G03170	ASK14	0.0	0.0	0.0	0.0	0.0	0.0
8578	AT2G03180	AT2G03180	0.0	0.0	0.0	0.0	0.0	0.0
8579	AT2G03190	ASK16	0.0	0.0	0.0	0.0	0.0	0.0
8580	AT2G03200	AT2G03200	44.46347	65.370819	37.752434	47.366417	51.271034	59.926949
8581	AT2G03210	FUT2	0.0	0.0	0.0	0.0	0.727796	0.466311
8582	AT2G03220	FUT1	25.801626	26.564592	26.134689	32.035366	32.711304	28.329184
8583	AT2G03230	AT2G03230	0.0	0.0	0.0	0.0	0.0	0.0
8584	AT2G03240	PHO1-H5	15.258376	19.365665	14.603674	18.651836	20.938766	19.910446
8585	AT2G03250	PHO1-H6	0.0	0.0	0.0	0.153532	0.0	0.0
8586	AT2G03260	PHO1-H2	2.548959	1.416555	3.285183	1.417148	4.34301	1.084926
8587	AT2G03270	AT2G03270	10.396686	14.250432	9.097872	8.917787	8.433934	9.524858
8588	AT2G03280	AT2G03280	6.925429	7.215812	5.966704	8.941404	8.360038	10.851538
8589	AT2G03290	AT2G03290	0.0	0.0	0.0	0.0	0.0	0.0
8590	AT2G03291	AT2G03291	0.00454	0.0	0.0	0.0	0.0	0.0
8591	AT2G03300	AT2G03300	0.0	0.0	0.0	0.0	0.0	0.0
8592	AT2G03310	AT2G03310	0.0	0.0	0.0	0.0	0.0	0.0
8593	AT2G03320	AT2G03320	0.0	0.0	0.0	0.0	0.0	0.0
8594	AT2G03330	AT2G03330	11.728611	14.137082	13.597611	4.682671	8.622428	8.182622
8595	AT2G03340	WRKY3	16.986277	14.327303	16.952232	18.89657	23.090197	17.72204
8596	AT2G03350	AT2G03350	44.483372	48.184731	47.805363	67.180244	50.91785	60.756569
8597	AT2G03360	AT2G03360	2.343441	5.320234	2.121147	6.050089	4.290745	6.904041
8598	AT2G03370	AT2G03370	1.4947	1.077273	0.484121	2.760681	2.053075	4.004744
8599	AT2G03380	PCMP-E47	0.0	2.929493	1.519614	1.423836	2.006281	1.44196
8600	AT2G03390	AT2G03390	22.447386	27.461569	26.168198	17.890718	21.792738	19.171194
8601	AT2G03410	AT2G03410	0.493404	1.588822	0.947392	2.263259	0.993925	1.223829
8602	AT2G03420	AT2G03420	0.0	0.0	0.0	0.0	0.0	2.356355
8603	AT2G03430	AT2G03430	16.940252	21.753294	18.799288	23.0522	19.049494	26.63512
8604	AT2G03440	NRP1	107.329956	112.470749	118.590004	92.894661	98.496063	92.710495
8605	AT2G03445	MIR398A	0.0	0.701908	0.0	1.190747	0.0	0.222295
8606	AT2G03450	PAP9	10.523137	11.008506	11.718515	11.583003	11.023427	13.52707
8607	AT2G03460	AT2G03460	0.0	0.0	0.0	0.649796	0.868605	0.860452
8608	AT2G03470	AT2G03470	41.171333	47.834492	47.158211	34.440956	37.424698	42.642265
8609	AT2G03480	QUL2	9.737161	13.19599	11.052387	19.55176	18.799603	16.321476
8610	AT2G03490	AT2G03490	0.0	0.0	0.0	0.0	0.0	0.0
8611	AT2G03500	AT2G03500	2.939943	4.514127	5.431103	5.234858	6.203048	3.676879
8612	AT2G03505	AT2G03505	2.687033	3.186135	7.769219	9.697051	4.725537	4.507565
8613	AT2G03510	AT2G03510	59.571259	54.256073	52.602329	65.959312	56.421936	58.095749
8614	AT2G03520	UPS4	0.0	0.0	0.0	0.0	0.0	0.0
8615	AT2G03530	UPS2	2.396344	4.532577	3.998721	3.9638	5.490993	4.459274
8616	AT2G03540	AT2G03540	0.0	0.0	0.0	0.0	0.0	0.0
8617	AT2G03550	CXE7	0.219575	0.00174	0.0	0.0	0.171843	0.258062
8618	AT2G03560	FBX7	0.0	0.0	0.0	0.0	0.0	0.0
8619	AT2G03565	AT2G03565	0.0	0.0	0.0	0.0	0.0	0.0
8620	AT2G03570	AT2G03570	0.0	0.0	0.0	0.0	0.0	0.0
8621	AT2G03580	AT2G03580	0.0	0.0	0.0	0.0	0.0	0.0
8622	AT2G03590	UPS1	1.671425	3.828583	4.5673	3.064665	1.323972	1.762608
8623	AT2G03600	UPS3	4.975549	3.359854	2.65262	4.039141	1.398819	3.424224
8624	AT2G03610	AT2G03610	0.434101	0.0	0.0	0.0	0.0	0.0
8625	AT2G03620	MRS2-5	16.519035	15.109671	20.093208	9.717691	10.697852	9.614273
8626	AT2G03630	AT2G03630	0.0	0.0	0.0	0.0	0.0	0.0
8627	AT2G03640	AT2G03640	41.73748	34.87627	36.399796	40.919563	33.937412	37.425182
8628	AT2G03650	AT2G03650	0.0	0.0	0.004553	0.0	0.0	0.0
8629	AT2G03660	AT2G03660	0.0	0.0	0.0	0.0	0.0	0.0
8630	AT2G03667	AT2G03667	5.681278	4.443493	3.512458	6.073393	5.553457	5.094063
8631	AT2G03670	CDC48B	4.76541	3.855168	5.051851	4.996073	3.381443	4.040051
8632	AT2G03680	SPR1	245.296875	242.370712	238.943893	266.895996	241.642029	249.620651
8633	AT2G03690	AT2G03690	19.818901	19.93821	22.331381	19.973974	15.793601	16.952921
8634	AT2G03700	AT2G03700	0.0	0.0	0.0	0.0	1.022208	0.0
8635	AT2G03710	AGL3	0.0	0.000893	0.0	0.249223	0.0	0.0
8636	AT2G03720	MRH6	22.659941	14.762781	15.722202	15.945308	16.606192	21.118563
8637	AT2G03730	ACR5	70.12458	98.821495	76.616577	42.00214	57.328808	57.695801
8638	AT2G03740	AT2G03740	0.0	0.0	0.0	0.0	0.0	0.0
8639	AT2G03750	SOT11	0.035902	0.691245	0.137443	0.806839	0.659737	0.778772
8640	AT2G03760	SOT12	52.690647	60.289333	70.521904	73.140564	46.432297	81.887421
8641	AT2G03770	SOT13	0.89981	0.858434	0.312238	0.558963	0.152396	0.694914
8642	AT2G03780	AT2G03780	14.107127	12.528545	15.474742	19.038317	12.688096	15.450377
8643	AT2G03790	AT2G03790	0.0	0.0	0.0	0.0	0.0	0.0
8644	AT2G03800	GEK1	16.069611	13.367207	14.913742	18.914268	14.60784	15.36857
8645	AT2G03810	AT2G03810	19.370378	25.586378	21.902607	22.058628	17.341154	21.50276
8646	AT2G03820	AT2G03820	46.967953	56.17514	43.599442	57.051197	46.951393	43.394539
8647	AT2G03821	AT2G03821	0.0	0.0	0.001448	0.0	0.0	0.0
8648	AT2G03822	AT2G03822	0.0	0.0	0.0	0.0	0.0	0.0
8649	AT2G03830	RGF8	3.078149	4.469279	4.52682	8.600413	6.580121	4.665289
8650	AT2G03840	TET13	0.09793	0.0	0.0	0.210912	0.0	0.0
8651	AT2G03850	AT2G03850	0.0	0.0	0.0	0.0	0.0	0.0
8652	AT2G03860	AT2G03860	0.0	0.0	0.0	0.0	0.0	0.0
8653	AT2G03870	LSM7	47.466862	48.726551	57.836693	68.560837	52.063618	60.422264
8654	AT2G03880	PCMP-H44	0.824974	0.360747	0.24764	0.33717	0.131726	0.652028
8655	AT2G03890	PI4KG7	95.532249	90.11425	87.33136	44.419727	67.138206	52.367825
8656	AT2G03900	AT2G03900	0.0	0.0	0.0	0.0	0.0	0.0
8657	AT2G03910	AT2G03910	0.0	0.0	0.0	0.0	0.0	0.0
8658	AT2G03913	AT2G03913	0.0	0.0	0.0	0.0	0.0	0.0
8659	AT2G03915	AT2G03915	0.0	0.0	0.0	0.0	0.0	0.0
8660	AT2G03920	AT2G03920	0.0	0.0	0.000879	0.0	0.001459	0.0
8661	AT2G03930	AT2G03930	0.0	0.0	0.0	0.0	0.0	0.0
8662	AT2G03932	AT2G03932	0.0	0.0	0.0	0.0	0.0	0.0
8663	AT2G03931	AT2G03931	0.0	0.0	0.0	0.0	0.0	0.0
8664	AT2G03938	AT2G03938	0.0	0.0	0.0	0.0	0.0	0.0
8665	AT2G03933	AT2G03933	0.0	0.0	0.0	0.0	0.0	0.0
8666	AT2G03934	AT2G03934	0.0	0.0	0.0	0.0	0.0	0.0
8667	AT2G03936	AT2G03936	0.0	0.0	0.0	0.0	0.0	0.0
8668	AT2G03937	AT2G03937	0.0	0.0	0.0	0.0	0.0	0.0
8669	AT2G03935	AT2G03935	0.0	0.0	0.0	0.0	0.0	0.0
8670	AT2G03940	AT2G03940	0.0	0.0	0.0	0.0	0.0	0.0
8671	AT2G03950	AT2G03950	0.0	0.0	0.0	0.0	0.0	0.0
8672	AT2G03955	AT2G03955	0.0	0.0	0.0	0.0	0.0	0.0
8673	AT2G03958	AT2G03958	0.0	0.0	0.0	0.0	0.0	0.0
8674	AT2G03960	AT2G03960	0.0	0.0	0.0	0.0	0.0	0.0
8675	AT2G03970	AT2G03970	0.0	0.0	0.0	0.0	0.0	0.0
8676	AT2G03972	AT2G03972	0.0	0.0	0.0	0.0	0.0	0.0
8677	AT2G03980	AT2G03980	0.80945	1.200516	0.396659	1.057553	1.198535	0.976038
8678	AT2G03990	AT2G03990	0.0	0.0	0.0	0.0	0.0	0.0
8679	AT2G04000	AT2G04000	0.0	0.0	0.0	0.0	0.0	0.0
8680	AT2G04010	AT2G04010	0.0	0.0	0.0	0.0	0.0	0.0
8681	AT2G04020	AT2G04020	0.0	0.0	0.0	0.0	0.0	0.0
8682	AT2G04025	RGF3	26.342302	21.666063	29.071899	30.351101	32.533669	27.289175
8683	AT2G04030	CR88	28.646248	34.671658	24.542803	71.921623	49.13361	62.260712
8684	AT2G04032	ZIP7	0.0	0.0	0.0	0.0	0.0	0.0
8685	AT2G04033	AT2G04033	0.0	0.0	0.0	0.0	0.0	0.0
8686	AT2G04035	AT2G04035	0.0	0.0	0.0	0.0	0.0	0.0
8687	AT2G04034	AT2G04034	0.0	0.0	0.0	0.0	0.0	0.0
8688	AT2G04042	AT2G04042	0.0	0.0	0.0	0.0	0.0	0.0
8689	AT2G04031	AT2G04031	0.0	0.0	0.0	0.0	0.0	0.0
8690	AT2G04037	AT2G04037	0.0	0.0	0.0	0.0	0.0	0.0
8691	AT2G04041	AT2G04041	0.0	0.0	0.0	0.0	0.0	0.0
8692	AT2G04043	AT2G04043	0.0	0.0	0.0	0.0	0.0	0.0
8693	AT2G04045	AT2G04045	0.0	0.0	0.0	0.0	0.0	0.0
8694	AT2G04046	AT2G04046	0.0	0.0	0.0	0.0	0.0	0.0
8695	AT2G04047	AT2G04047	0.0	0.0	0.0	0.0	0.0	0.0
8696	AT2G04036	AT2G04036	0.0	0.0	0.0	0.0	0.0	0.0
8697	AT2G04038	AtbZIP48	4.925063	5.422221	3.960902	0.060019	0.438125	1.042573
8698	AT2G04039	AT2G04039	0.323291	0.0	0.226421	0.294084	0.0	0.617812
8699	AT2G04040	DTX1	1.127978	1.405286	0.154963	0.796807	0.585989	0.0
8700	AT2G04050	DTXL1	0.0	0.627675	0.337119	0.969832	0.02902	0.436955
8701	AT2G04060	AT2G04060	0.0	0.0	0.0	0.0	0.0	0.0
8702	AT2G04063	AT2G04063	0.0	0.0	0.0	0.0	0.0	0.0
8703	AT2G04066	AT2G04066	0.0	0.0	0.0	0.0	0.0	0.0
8704	AT2G04070	DTXL2	0.0	0.0	0.0	0.32725	0.0	0.0
8705	AT2G04080	DTXL3	0.684016	0.265808	0.0	0.0	0.0	0.0
8706	AT2G04090	DTXL4	4.968251	5.351681	5.772607	5.497983	3.127288	4.80748
8707	AT2G04100	DTXL5	8.050641	12.763062	9.856828	10.804352	7.234507	10.765667
8708	AT2G04110	AT2G04110	3.315387	3.382561	1.558438	2.309214	1.199134	1.939299
8709	AT2G04115	AT2G04115	0.0	0.003399	0.0	0.538321	0.0	0.0
8710	AT2G04120	AT2G04120	0.0	0.0	0.0	0.0	0.0	0.0
8711	AT2G04130	AT2G04130	0.0	0.0	0.0	0.0	0.0	0.061825
8712	AT2G04135	AT2G04135	0.0	0.0	0.0	2.843607	1.469092	2.209045
8713	AT2G04140	AT2G04140	0.0	0.0	0.0	0.416226	0.0	0.0
8714	AT2G04150	AT2G04150	0.0	0.0	0.0	0.0	0.0	0.0
8715	AT2G04160	AIR3	18.077965	20.423203	26.095911	12.505992	10.458256	10.475912
8716	AT2G04170	AT2G04170	51.291367	35.507225	45.766312	55.017342	46.575584	51.704853
8717	AT2G04180	AT2G04180	0.0	0.0	0.0	0.0	0.0	0.0
8718	AT2G04190	AT2G04190	1.093924	0.961267	0.39664	0.493502	0.55728	0.596415
8719	AT2G04200	AT2G04200	0.0	0.0	0.0	0.0	0.0	0.0
8720	AT2G04210	AT2G04210	0.0	0.0	0.0	0.0	0.0	0.0
8721	AT2G04220	AT2G04220	0.0	0.0	0.132363	0.259623	0.0	0.107637
8722	AT2G04230	AT2G04230	9.485143	10.182058	7.628835	11.134486	9.692014	10.054192
8723	AT2G04235	AT2G04235	2.68948	2.823717	3.458921	2.465695	2.700688	2.817149
8724	AT2G04240	XERICO	36.368126	33.129395	46.896698	22.705112	33.925919	22.787624
8725	AT2G04250	AT2G04250	0.0	0.0	0.0	0.0	0.0	0.0
8726	AT2G04260	AT2G04260	0.0	0.0	0.0	0.0	0.0	0.0
8727	AT2G04270	RNE	1.157993	1.98505	1.468773	1.250002	1.618096	1.714309
8728	AT2G04280	AT2G04280	44.439796	38.229115	38.428734	59.408367	50.705017	43.966145
8729	AT2G04290	AT2G04290	0.0	0.001549	0.0	0.0	0.0	0.0
8730	AT2G04300	AT2G04300	0.0	0.0	0.0	0.0	0.0	0.0
8731	AT2G04305	AT2G04305	23.029678	18.600445	24.418346	19.10154	22.120527	21.493097
8732	AT2G04310	AT2G04310	0.0	0.0	0.0	0.0	0.0	0.0
8733	AT2G04320	AT2G04320	0.0	0.0	0.0	0.0	0.0	0.0
8734	AT2G04330	AT2G04330	0.0	0.0	0.0	0.0	0.0	0.0
8735	AT2G04340	AT2G04340	12.671042	12.839038	14.156288	16.384533	14.227941	14.209348
8736	AT2G04350	LACS8	30.771338	35.119038	31.156485	32.273003	32.429108	33.211155
8737	AT2G04360	AT2G04360	10.833307	14.612885	13.286238	13.980355	11.429207	15.382601
8738	AT2G04370	AT2G04370	0.0	0.0	0.0	0.0	0.0	0.0
8739	AT2G04378	AT2G04378	0.010811	0.0	0.0	0.019168	0.0	0.0
8740	AT2G04380	AT2G04380	0.0	0.0	0.0	0.0	0.0	0.0
8741	AT2G04390	RPS17A	87.271194	80.969658	113.328758	149.605164	104.077293	113.78067
8742	AT2G04395	POT1C	0.0	0.0	0.0	0.0	0.0	0.0
8743	AT2G04400	AT2G04400	31.929998	42.355797	29.064388	68.554245	59.91996	64.989098
8744	AT2G04410	AT2G04410	209.309662	210.389999	201.026505	174.229172	192.572388	200.32608
8745	AT2G04420	AT2G04420	0.0	0.0	0.0	0.0	0.0	0.041061
8746	AT2G04425	LCR82	0.0	0.0	0.0	0.0	0.0	0.0
8747	AT2G04430	NUDT5	13.650516	17.761475	18.044258	17.716831	15.402068	19.536652
8748	AT2G04440	AT2G04440	0.0	0.0	0.0	0.0	0.64647	0.0
8749	AT2G04450	NUDT6	2.184594	0.0	2.824788	2.886695	2.566361	3.326937
8750	AT2G04460	AT2G04460	2.549742	15.479812	3.34934	58.254807	35.26392	39.558121
8751	AT2G04470	AT2G04470	0.002413	0.0	0.0	0.016257	0.0	0.0
8752	AT2G04480	AT2G04480	0.0	0.0	0.59295	1.634298	1.158207	0.0
8753	AT2G04490	AT2G04490	0.019483	0.07449	0.046653	0.216969	0.229356	0.220516
8754	AT2G04495	AT2G04495	0.0	0.0	0.0	0.0	0.0	0.0
8755	AT2G04500	AT2G04500	1.664575	1.489834	2.105667	1.537135	1.126313	1.293798
8756	AT2G04510	AT2G04510	0.0	0.0	0.0	0.0	0.0	0.0
8757	AT2G04515	AT2G04515	0.0	0.013696	0.800365	0.0	0.0	0.6641
8758	AT2G04520	AT2G04520	228.413101	251.886078	244.454483	338.990356	289.749115	356.953705
8759	AT2G04530	CPZ	3.470047	2.225388	2.342469	4.615744	2.921859	3.109184
8760	AT2G04540	KAS	11.484597	12.82581	8.473503	7.338097	10.351504	4.928385
8761	AT2G04550	IBR5	30.936441	31.439312	34.23391	18.703144	19.482811	22.144648
8762	AT2G04560	LPXB	2.647659	2.083266	4.900867	3.977177	3.222529	3.976776
8763	AT2G04570	AT2G04570	0.0	0.0	0.0	0.0	0.0	0.0
8764	AT2G04580	AT2G04580	0.0	0.0	0.0	0.0	0.0	0.0
8765	AT2G04590	AT2G04590	0.0	0.0	0.0	0.0	0.0	0.0
8766	AT2G04600	AT2G04600	0.0	0.0	0.0	0.0	0.0	0.0
8767	AT2G04610	AT2G04610	0.0	0.0	0.0	0.256145	0.0	0.0
8768	AT2G04620	AT2G04620	8.68393	8.350883	8.746988	10.398077	8.250348	7.373487
8769	AT2G04622	AT2G04622	0.0	0.0	0.0	0.0	0.0	0.0
8770	AT2G04625	AT2G04625	0.150766	0.0	0.0	0.0	0.0	0.555397
8771	AT2G04630	NRPB6B	57.080204	63.399193	66.991234	74.079391	59.539696	62.770401
8772	AT2G04650	AT2G04650	14.354612	10.298654	12.243633	18.844826	16.71298	14.611856
8773	AT2G04660	APC2	5.170652	4.195641	5.244964	7.463607	4.3958	5.405301
8774	AT2G04670	AT2G04670	0.0	0.0	0.0	0.0	0.0	0.020887
8775	AT2G04675	AT2G04675	0.0	0.0	0.0	0.0	0.0	0.0
8776	AT2G04680	AT2G04680	5.005258	9.195777	6.51588	8.691781	7.65489	12.258351
8777	AT2G04690	AT2G04690	77.432533	68.114769	87.716438	26.809244	40.252235	37.103855
8778	AT2G04700	FTRC	47.453377	33.342983	40.292023	33.154167	36.774403	38.86771
8779	AT2G04710	AT2G04710	0.0	0.0	0.0	0.0	0.0	0.0
8780	AT2G04720	AT2G04720	0.0	0.0	0.0	0.0	0.0	0.0
8781	AT2G04730	AT2G04730	0.0	0.0	0.0	0.0	0.0	0.0
8782	AT2G04740	AT2G04740	7.839602	7.505703	7.664267	13.748864	10.168335	11.216064
8783	AT2G04750	FIM4	0.0	0.0	0.0	0.0	0.014802	0.0
8784	AT2G04760	AT2G04760	0.175643	0.0	0.0	0.0	0.0	0.0
8785	AT2G04770	AT2G04770	0.0	0.0	0.0	0.0	0.0	0.762164
8786	AT2G04780	FLA7	103.578598	79.917068	91.620247	132.260239	94.579948	103.748611
8787	AT2G04790	AT2G04790	1.889741	3.452162	3.007579	1.228506	3.962239	3.777056
8788	AT2G04795	AT2G04795	34.291233	34.451462	31.863861	26.548382	10.668402	20.988785
8789	AT2G04800	AT2G04800	0.0	4.240944	1.408614	0.176836	0.475062	0.0
8790	AT2G04810	AT2G04810	0.0	0.0	0.0	0.0	0.0	0.0
8791	AT2G04820	AT2G04820	0.0	0.0	0.0	0.0	0.0	0.0
8792	AT2G04830	AT2G04830	0.0	0.0	0.0	0.0	0.0	0.0
8793	AT2G04840	AT2G04840	0.0	0.0	0.0	0.0	0.0	0.0
8794	AT2G04842	EMB2761	6.67159	7.355069	5.900932	7.913051	7.85836	7.026115
8795	AT2G04845	AT2G04845	6.92374	7.769185	10.953028	15.362824	12.34376	12.046944
8796	AT2G04850	AT2G04850	10.721987	8.314557	7.828291	15.419003	11.360805	9.971506
8797	AT2G04852	AT2G04852	0.0	0.0	0.0	0.0	0.235005	0.220411
8798	AT2G04860	PCMP-E74	0.902189	0.634913	1.017329	2.017421	0.986411	1.136829
8799	AT2G04865	AT2G04865	17.047544	13.719083	17.049532	11.359211	15.129956	12.519794
8800	AT2G04870	AT2G04870	0.0	0.0	0.0	0.0	0.0	0.0
8801	AT2G04880	WRKY1	37.071156	33.486504	32.54541	30.44861	29.769669	29.15892
8802	AT2G04890	SCL21	16.004536	15.178341	13.677242	6.978921	10.235218	7.108109
8803	AT2G04900	AT2G04900	129.432693	130.119949	149.254761	129.783112	125.282295	133.325958
8804	AT2G04910	AT2G04910	0.0	0.0	0.0	0.0	0.0	0.0
8805	AT2G04920	FBX9	0.0	0.0	0.0	0.017434	0.0	0.0
8806	AT2G04925	AT2G04925	0.0	0.0	0.0	0.0	0.0	0.0
8807	AT2G04930	AT2G04930	0.0	0.0	0.0	0.0	0.0	0.0
8808	AT2G04940	AT2G04940	21.203093	17.107691	20.006783	19.396069	19.88908	18.639338
8809	AT2G04950	AT2G04950	0.0	0.0	0.0	0.0	0.0	0.0
8810	AT2G04970	AT2G04970	0.0	0.0	0.0	0.0	0.0	0.0
8811	AT2G04980	AT2G04980	0.005526	0.001294	0.00049	0.015165	0.0	0.0
8812	AT2G04990	AT2G04990	0.0	0.001657	0.000453	0.0	0.0	0.0
8813	AT2G05000	AT2G05000	0.0	0.0	0.0	0.0	0.384544	0.0
8814	AT2G05010	AT2G05010	0.0	0.0	0.0	0.0	0.0	0.0
8815	AT2G05020	AT2G05020	0.067364	0.119955	0.043439	0.066237	0.066456	0.094306
8816	AT2G05025	AT2G05025	0.483988	0.759235	0.0	0.0	0.150001	0.138303
8817	AT2G05030	AT2G05030	0.0	0.0	0.0	0.0	0.0	0.0
8818	AT2G05040	AT2G05040	0.0	0.0	0.0	0.0	0.0	0.019869
8819	AT2G05050	AT2G05050	0.0	0.0	0.0	0.0	0.0	0.0
8820	AT2G05060	AT2G05060	0.0	0.0	0.0	0.0	0.0	0.0
8821	AT2G05070	LHCB2.2	6.031202	9.694636	8.060768	7.631442	3.27053	9.624028
8822	AT2G05080	AT2G05080	0.0	0.0	0.0	0.0	0.0	0.0
8823	AT2G05082	AT2G05082	0.0	0.0	0.0	0.0	0.0	0.0
8824	AT2G05084	AT2G05084	0.0	0.0	0.0	0.0	0.0	0.0
8825	AT2G05087	AT2G05087	0.0	0.0	0.0	0.0	0.0	0.0
8826	AT2G05090	AT2G05090	0.0	0.0	0.0	0.0	0.0	0.0
8827	AT2G05100	LHCB2.1	7.781278	10.608969	10.270781	4.990135	2.961702	6.414672
8828	AT2G05110	AT2G05110	0.0	0.001202	0.0	0.0	0.0	0.0
8829	AT2G05115	AT2G05115	0.0	0.0	0.0	0.090389	0.0	0.0
8830	AT2G05117	SCRL9	2.555206	1.575642	0.0	1.847829	0.0	2.048233
8831	AT2G05120	NUP133	8.045679	7.532792	6.283721	9.241947	7.627347	8.859919
8832	AT2G05130	AT2G05130	0.006275	0.0	0.000748	0.0	0.0	0.0
8833	AT2G05133	AT2G05133	0.0	0.0	0.0	0.0	0.0	0.0
8834	AT2G05140	AT2G05140	0.0	0.0	0.0	0.0	0.0	0.0
8835	AT2G05150	AT2G05150	0.0	0.0	0.0	0.0	0.0	0.0
8836	AT2G05160	AT2G05160	6.709702	7.603005	5.980087	1.796194	3.201242	3.630645
8837	AT2G05170	VPS11	29.151844	30.097206	23.836035	26.080399	27.143724	27.658541
8838	AT2G05171	AT2G05171	0.0	0.400444	0.0	0.357483	0.0	0.0
8839	AT2G05180	CYP705A6	2.269232	3.051882	5.316627	2.570749	5.677459	5.316584
8840	AT2G05185	AT2G05185	0.0	0.0	0.0	0.0	0.0	0.0
8841	AT2G05190	AT2G05190	2.155126	3.195018	9.914611	4.944788	1.768367	2.510149
8842	AT2G05200	AT2G05200	0.002144	0.0	0.0	0.0	0.0	0.01946
8843	AT2G05210	POT1A	6.631886	5.191845	6.236772	7.625813	8.084661	7.615044
8844	AT2G05220	RPS17B	204.829788	169.307571	201.576172	296.864777	196.980423	203.685028
8845	AT2G05230	AT2G05230	10.631804	12.689508	11.365174	12.414612	12.07533	13.282148
8846	AT2G05240	AT2G05240	0.00235	0.0	0.0	0.0	0.0	0.0
8847	AT2G05250	AT2G05250	10.933154	13.211254	11.605914	11.97289	11.832531	12.993683
8848	AT2G05260	AT2G05260	26.311277	32.880562	31.369831	25.583757	27.738579	25.648762
8849	AT2G05270	AT2G05270	0.40567	0.486927	0.0	0.047077	1.104341	0.0
8850	AT2G05280	AT2G05280	3.969079	6.770476	1.105173	7.082731	2.787635	9.445251
8851	AT2G05290	AT2G05290	0.0	0.0	0.0	0.0	0.0	0.0
8852	AT2G05294	AT2G05294	0.0	0.0	0.0	0.0	0.0	0.0
8853	AT2G05300	AT2G05300	0.0	1.133958	0.272981	2.708862	2.364491	1.505326
8854	AT2G05310	AT2G05310	18.690664	23.506371	16.382975	12.71036	14.551613	23.494276
8855	AT2G05320	AT2G05320	13.815789	13.185957	12.770146	19.21154	12.78503	16.86972
8856	AT2G05330	AT2G05330	0.0	0.0	2.913496	0.0	1.629677	0.0
8857	AT2G05335	SCRL15	0.0	0.0	0.0	0.0	0.0	0.0
8858	AT2G05340	AT2G05340	0.0	0.0	0.0	0.0	0.0	0.0
8859	AT2G05350	AT2G05350	0.0	0.0	0.0	0.0	0.0	0.0
8860	AT2G05360	AT2G05360	0.0	0.0	0.0	0.0	0.0	0.0
8861	AT2G05370	AT2G05370	0.0	0.0	0.0	0.0	0.0	0.0
8862	AT2G05380	GRP3S	10.667564	8.44905	7.281774	1.925665	0.801797	11.832182
8863	AT2G05390	AT2G05390	0.002521	0.0	0.0	0.0	0.0	0.0
8864	AT2G05400	AT2G05400	0.584627	0.0	0.105021	0.0	0.0	0.0
8865	AT2G05410	AT2G05410	0.0	0.0	0.0	0.0	0.0	0.0
8866	AT2G05420	AT2G05420	0.0	0.0	0.0	0.0	0.0	0.0
8867	AT2G05430	AT2G05430	0.0	0.0	0.0	0.279882	0.0	0.0
8868	AT2G05435	AT2G05435	1.392781	0.762287	0.0	0.751283	0.059651	0.630692
8869	AT2G05440	ATGRP9	5057.471191	6031.269531	4564.008789	4721.437012	6327.338867	5037.92041
8870	AT2G05441	AT2G05441	2.241655	2.977401	1.600438	2.088753	9.096269	1.969802
8871	AT2G05450	AT2G05450	0.351925	0.03926	0.210855	0.0	0.0	0.004389
8872	AT2G05460	AT2G05460	0.0	0.0	0.0	0.0	0.0	0.0
8873	AT2G05470	AT2G05470	0.0	0.0	0.0	0.0	0.0	0.0
8874	AT2G05475	AT2G05475	0.0	0.0	0.0	0.0	0.0	0.0
8875	AT2G05480	AT2G05480	0.0	0.0	0.0	0.0	0.0	0.0
8876	AT2G05490	AT2G05490	0.0	0.0	0.0	0.0	0.0	0.0
8877	AT2G05500	AT2G05500	0.0	0.0	0.0	0.0	0.0	0.0
8878	AT2G05510	AT2G05510	568.747559	369.851044	424.946594	138.823074	451.47522	231.440521
8879	AT2G05518	AT2G05518	6.867132	3.465331	4.711712	1.441655	3.895174	1.980763
8880	AT2G05520	GRP3	17.692898	11.21036	12.917525	9.262171	6.907219	10.963701
8881	AT2G05530	AT2G05530	4.187425	0.774152	8.566695	0.892496	0.0	1.098471
8882	AT2G05540	AT2G05540	10.36424	20.676046	6.966939	1.00494	2.445546	2.605263
8883	AT2G05550	AT2G05550	0.0	0.0	0.0	0.063824	0.0	0.0
8884	AT2G05560	AT2G05560	0.0	0.0	0.0	0.0	0.396444	0.0
8885	AT2G05562	AT2G05562	0.0	0.0	0.0	0.0	0.0	0.0
8886	AT2G05564	AT2G05564	0.0	0.0	0.0	0.0	0.0	0.0
8887	AT2G05567	AT2G05567	0.0	0.0	0.192766	0.0	0.0	0.0
8888	AT2G05570	AT2G05570	0.0	0.0	0.0	0.0	0.0	0.0
8889	AT2G05580	AT2G05580	0.0	0.0	0.0	0.187053	0.0	0.076321
8890	AT2G05590	AT2G05590	15.010458	19.763477	16.493141	16.813559	18.524681	13.698997
8891	AT2G05600	AT2G05600	0.0	0.0	0.0	0.0	0.0	0.0
8892	AT2G05610	AT2G05610	0.0	0.0	0.0	0.0	0.0	0.0
8893	AT2G05620	PGR5	17.260677	43.721878	20.839878	26.007477	19.540806	36.325554
8894	AT2G05630	ATG8D	43.798317	49.694286	55.178532	39.391747	51.366993	46.058167
8895	AT2G05632	AT2G05632	5.740287	5.496103	8.124699	14.145015	7.899482	14.155536
8896	AT2G05635	AT2G05635	4.164154	3.6369	2.483605	0.598916	0.0	0.0
