gene_id	transcript_id(s)	flight1	flight2	flight3	ground1	ground2	ground3
AT1G63480	AT1G63480.1	2.89	2.21	2.71	5.70	4.45	4.34
AT1G63490	AT1G63490.1	3.68	5.02	5.95	5.12	6.73	4.69
AT1G63500	AT1G63500.1	21.45	26.22	22.02	24.33	23.60	25.71
AT1G63510	AT1G63510.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63520	AT1G63520.1	0.72	0.46	0.88	2.34	2.36	1.38
AT1G63522	AT1G63522.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63530	AT1G63530.1	1.19	0.15	0.85	1.54	0.78	1.15
AT1G63535	AT1G63535.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63540	AT1G63540.1	0.66	0.48	0.89	0.75	0.79	0.75
AT1G63550	AT1G63550.1	0.17	0.51	0.80	0.42	0.42	0.33
AT1G63560	AT1G63560.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63570	AT1G63570.1	0.00	0.00	0.50	0.00	0.12	0.00
AT1G63580	AT1G63580.1	6.18	7.27	9.27	2.48	3.04	2.55
AT1G63590	AT1G63590.1	0.00	0.00	1.20	0.00	0.36	0.24
AT1G63600	AT1G63600.1	1.20	0.46	0.37	1.41	0.75	0.11
AT1G63610	AT1G63610.1,AT1G63610.2	9.62	8.45	11.60	10.99	9.85	8.80
AT1G63630	AT1G63630.1,AT1G63630.2	0.00	0.31	0.16	0.23	0.81	0.57
AT1G63640	AT1G63640.1,AT1G63640.2	8.41	8.54	8.58	11.32	8.69	8.34
AT1G63650	AT1G63650.1,AT1G63650.2,AT1G63650.3	5.09	4.04	4.42	5.52	4.17	4.29
AT1G63660	AT1G63660.1,AT1G63660.2	22.15	21.16	24.23	28.34	22.14	16.52
AT1G63670	AT1G63670.1,AT1G63670.2,AT1G63670.3	4.76	5.03	4.72	8.41	6.49	8.46
AT1G63680	AT1G63680.1	6.41	6.29	5.06	8.79	5.62	6.53
AT1G63690	AT1G63690.1,AT1G63690.2	32.55	27.02	28.16	24.37	25.49	24.53
AT1G63700	AT1G63700.1	10.14	8.91	8.15	10.60	10.09	8.40
AT1G63710	AT1G63710.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63720	AT1G63720.1	9.83	12.13	10.34	6.31	10.33	6.13
AT1G63730	AT1G63730.1	1.98	1.71	1.60	2.34	2.16	2.06
AT1G63740	AT1G63740.1	3.92	3.85	4.78	3.92	4.15	3.40
AT1G63750	AT1G63750.1,AT1G63750.2,AT1G63750.3	0.77	0.60	0.38	0.82	0.48	0.73
AT1G63760	AT1G63760.1	0.00	0.18	0.00	0.00	0.00	0.00
AT1G63770	AT1G63770.1,AT1G63770.2,AT1G63770.3,AT1G63770.4,AT1G63770.5	66.26	44.46	65.18	50.89	53.80	45.76
AT1G63780	AT1G63780.1	18.58	20.44	19.19	38.74	24.86	28.20
AT1G63790	AT1G63790.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63800	AT1G63800.1	92.29	98.07	107.01	43.22	57.36	47.37
AT1G63810	AT1G63810.1	6.68	5.54	5.78	12.80	7.07	8.70
AT1G63820	AT1G63820.1	1.89	1.48	2.89	1.69	1.29	0.80
AT1G63830	AT1G63830.1,AT1G63830.2,AT1G63830.3	25.89	12.17	19.25	23.19	22.49	19.09
AT1G63835	AT1G63835.1	0.00	0.00	0.00	0.00	1.09	0.00
AT1G63840	AT1G63840.1	48.51	60.23	52.61	38.73	42.68	42.20
AT1G63850	AT1G63850.1	3.42	4.33	3.93	6.68	3.68	4.84
AT1G63855	AT1G63855.1,AT1G63855.2,AT1G63855.3	0.76	1.09	0.35	0.28	0.41	2.26
AT1G63860	AT1G63860.1,AT1G63860.2	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63870	AT1G63870.1	0.00	0.00	0.08	0.00	0.00	0.00
AT1G63880	AT1G63880.1	0.00	0.00	0.06	0.00	0.00	0.00
AT1G63900	AT1G63900.1,AT1G63900.2	6.25	7.93	8.21	6.02	6.08	7.10
AT1G63910	AT1G63910.1	0.00	0.00	0.00	0.06	0.27	0.00
AT1G63920	AT1G63920.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63930	AT1G63930.1	3.13	3.13	1.67	3.97	3.38	3.55
AT1G63940	AT1G63940.1,AT1G63940.2,AT1G63940.3,AT1G63940.4	99.24	70.24	101.86	143.96	131.12	122.05
AT1G63950	AT1G63950.1	0.00	0.00	0.00	0.00	0.24	0.87
AT1G63960	AT1G63960.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63970	AT1G63970.1,AT1G63970.2	18.76	19.44	13.81	19.03	15.15	18.09
AT1G63980	AT1G63980.1,AT1G63980.2	104.78	108.11	84.99	71.30	88.74	69.68
AT1G63990	AT1G63990.1	1.85	0.64	0.05	0.92	0.92	0.95
AT1G64000	AT1G64000.1	3.71	13.61	5.72	9.67	10.24	10.55
AT1G64010	AT1G64010.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64020	AT1G64020.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64030	AT1G64030.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64035	AT1G64035.1	0.00	0.10	0.00	0.00	0.00	0.00
AT1G64040	AT1G64040.1	82.99	82.57	80.93	59.04	57.12	59.63
AT1G64050	AT1G64050.1,AT1G64050.2	15.13	16.66	14.34	12.84	14.33	14.27
AT1G64060	AT1G64060.1	25.31	29.89	27.32	22.50	22.26	26.97
AT1G64065	AT1G64065.1	0.32	0.88	0.89	0.44	0.91	0.50
AT1G64070	AT1G64070.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64080	AT1G64080.1	1.19	2.50	2.10	3.50	2.05	1.40
AT1G64090	AT1G64090.1,AT1G64090.2	107.78	110.10	124.17	142.57	98.60	115.77
AT1G64100	AT1G64100.1,AT1G64100.2	0.10	0.41	0.21	0.03	0.43	0.03
AT1G64105	AT1G64105.1	38.54	36.06	33.70	76.56	53.97	54.85
AT1G64107	AT1G64107.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64110	AT1G64110.1,AT1G64110.2,AT1G64110.3	1.72	3.29	1.01	2.77	0.92	2.16
AT1G64120	AT1G64120.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64130	AT1G64130.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64140	AT1G64140.1	23.33	25.64	21.28	21.81	19.43	23.43
AT1G64142	AT1G64142.1	23.33	25.64	21.28	21.81	19.43	23.43
AT1G64150	AT1G64150.1	1.22	2.44	1.49	1.85	1.19	1.12
AT1G64160	AT1G64160.1	3.14	0.00	1.33	0.00	0.56	0.00
AT1G64170	AT1G64170.1	4.39	2.18	4.81	8.94	11.25	7.81
AT1G64180	AT1G64180.1	3.46	3.37	3.51	3.48	2.66	2.35
AT1G64185	AT1G64185.1	1.35	5.36	4.90	4.18	3.85	5.01
AT1G64190	AT1G64190.1	101.44	72.11	96.61	116.64	99.40	97.76
AT1G64195	AT1G64195.1	6.61	0.00	0.00	0.00	0.00	0.00
AT1G64200	AT1G64200.1	86.10	123.40	84.33	133.81	120.29	156.90
AT1G64210	AT1G64210.1	1.48	1.33	1.06	2.54	2.46	2.97
AT1G64220	AT1G64220.1	22.53	3.65	1.72	34.63	36.59	18.87
AT1G64230	AT1G64230.1,AT1G64230.2,AT1G64230.3,AT1G64230.4,AT1G64230.5	257.99	340.45	300.58	129.89	146.57	138.55
AT1G64235	AT1G64235.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64240	AT1G64240.1	0.00	0.00	0.00	0.04	0.00	0.00
AT1G64250	AT1G64250.1	0.00	0.17	0.00	0.05	0.09	0.00
AT1G64255	AT1G64255.1	0.00	0.25	0.17	0.19	0.16	0.00
AT1G64260	AT1G64260.1	0.58	0.91	0.30	1.38	0.66	0.40
AT1G64270	AT1G64270.1	6.63	9.21	7.76	6.27	5.85	5.82
AT1G64280	AT1G64280.1	17.78	20.91	21.32	14.38	16.85	15.73
AT1G64290	AT1G64290.1	0.00	0.00	0.02	0.00	0.00	0.00
AT1G64295	AT1G64295.1	0.00	0.00	0.00	0.52	0.00	0.18
AT1G64300	AT1G64300.1,AT1G64300.2	0.97	1.53	1.40	1.45	0.93	1.40
AT1G64310	AT1G64310.1	0.16	0.33	0.79	0.38	0.25	0.16
AT1G64320	AT1G64320.1	0.83	1.14	0.65	1.45	0.67	0.68
AT1G64330	AT1G64330.1	24.31	20.48	19.24	27.20	24.85	29.20
AT1G64340	AT1G64340.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64350	AT1G64350.1	10.24	15.85	14.11	15.49	12.07	12.87
AT1G64355	AT1G64355.1,AT1G64355.2	4.41	6.54	5.79	7.89	4.82	7.12
AT1G64360	AT1G64360.1	0.00	0.00	0.00	0.00	0.00	0.06
AT1G64370	AT1G64370.1	311.16	467.45	419.06	300.81	259.55	245.66
AT1G64380	AT1G64380.1	4.68	4.88	1.83	2.52	4.95	3.00
AT1G64385	AT1G64385.1	23.16	20.36	26.76	19.95	18.95	21.56
AT1G64390	AT1G64390.1	49.03	71.59	45.11	152.87	117.68	117.40
AT1G64400	AT1G64400.1	6.48	8.47	9.76	11.68	10.29	10.96
AT1G64405	AT1G64405.1	9.95	9.71	10.27	39.67	39.14	28.22
AT1G64410	AT1G64410.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64420	AT1G64420.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64430	AT1G64430.1,AT1G64430.2	3.47	4.30	3.90	5.23	4.20	5.08
AT1G64440	AT1G64440.1	23.68	18.61	19.19	23.82	22.68	27.91
AT1G64450	AT1G64450.1	1.84	4.77	5.46	7.18	8.57	5.09
AT1G64460	AT1G64460.1	28.25	29.50	30.31	20.05	20.62	22.40
AT1G64470	AT1G64470.1	26.05	24.34	21.05	15.27	21.29	18.41
AT1G64480	AT1G64480.1	10.64	12.38	10.71	6.32	6.89	6.83
AT1G64490	AT1G64490.1	50.60	52.33	48.33	75.84	59.76	66.74
AT1G64500	AT1G64500.1	9.13	34.09	8.50	12.91	9.80	25.01
AT1G64510	AT1G64510.1	34.75	32.36	32.83	26.77	29.50	27.48
AT1G64520	AT1G64520.1	127.62	123.45	137.46	130.71	109.90	120.08
AT1G64530	AT1G64530.1	20.73	26.14	21.96	23.46	23.46	23.41
AT1G64540	AT1G64540.1	0.62	0.62	0.15	0.21	0.02	0.00
AT1G64550	AT1G64550.1	29.39	29.37	25.76	29.70	23.93	24.85
AT1G64560	AT1G64560.1	1.24	6.54	3.74	7.34	7.65	4.72
AT1G64561	AT1G64561.1	0.00	3.66	1.24	2.56	2.93	0.44
AT1G64563	AT1G64563.1	0.19	1.39	0.12	0.53	0.51	0.85
AT1G64570	AT1G64570.1	6.82	6.64	8.06	6.27	5.81	6.23
AT1G64572	AT1G64572.1	3.75	4.42	1.89	1.83	2.30	1.01
AT1G64580	AT1G64580.1	1.55	2.68	4.54	3.16	2.93	3.36
AT1G64583	AT1G64583.1	0.64	1.34	0.43	0.49	0.91	1.01
AT1G64585	AT1G64585.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64590	AT1G64590.1	32.37	133.10	30.96	44.75	46.88	52.71
AT1G64600	AT1G64600.1	6.12	6.05	4.14	8.02	7.28	6.67
AT1G64610	AT1G64610.1,AT1G64610.2	5.29	5.36	5.50	6.11	5.28	6.93
AT1G64618	AT1G64618.1	1.37	2.35	4.90	0.67	1.03	0.99
AT1G64620	AT1G64620.1	14.46	17.79	11.78	8.40	6.54	8.58
AT1G64625	AT1G64625.1,AT1G64625.2,AT1G64625.3	1.63	4.42	1.97	3.26	2.49	2.35
AT1G64628	AT1G64628.1	3.85	4.39	3.09	3.33	2.80	3.73
AT1G64630	AT1G64630.1	3.85	4.39	3.09	3.33	2.80	3.73
AT1G64640	AT1G64640.1	42.55	37.43	34.92	68.26	43.73	74.61
AT1G64650	AT1G64650.1,AT1G64650.2	43.74	47.38	42.87	66.65	45.88	42.36
AT1G64660	AT1G64660.1	133.10	109.75	109.59	7.09	15.41	13.37
AT1G64670	AT1G64670.1	0.77	1.02	0.53	2.12	2.31	0.63
AT1G64680	AT1G64680.1	1.18	1.60	1.20	0.30	0.36	0.86
AT1G64690	AT1G64690.1	5.65	6.11	2.38	4.38	4.57	4.20
AT1G64700	AT1G64700.1	4.40	2.38	2.20	2.68	2.92	1.89
AT1G64710	AT1G64710.1,AT1G64710.2	0.00	0.83	0.04	0.33	0.25	0.66
AT1G64720	AT1G64720.1	169.72	213.45	167.51	55.44	99.60	85.49
AT1G64730	AT1G64730.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64740	AT1G64740.1	15.91	27.33	24.78	11.44	15.57	13.34
AT1G64750	AT1G64750.1,AT1G64750.2,AT1G64750.3	149.14	196.22	220.44	178.57	208.90	198.64
AT1G64760	AT1G64760.1,AT1G64760.2	4.35	2.76	3.11	9.16	8.91	8.47
AT1G64770	AT1G64770.1,AT1G64770.2,AT1G64770.3	1.24	3.01	2.13	1.55	1.36	1.80
AT1G64780	AT1G64780.1	22.28	48.99	23.55	86.12	68.07	100.28
AT1G64790	AT1G64790.1,AT1G64790.2	14.69	14.76	12.59	20.68	15.94	14.84
AT1G64800	AT1G64800.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64810	AT1G64810.1,AT1G64810.2	3.21	4.57	2.64	3.39	3.38	4.64
AT1G64820	AT1G64820.1	0.23	0.05	0.66	0.25	0.81	0.55
AT1G64830	AT1G64830.1	0.00	0.16	0.00	0.00	0.00	0.00
AT1G64840	AT1G64840.1	4.29	5.44	3.94	4.68	5.20	6.38
AT1G64850	AT1G64850.1	61.45	68.79	71.34	55.10	40.08	54.86
AT1G64860	AT1G64860.1,AT1G64860.2	11.61	16.57	11.33	12.07	11.16	15.45
AT1G64870	AT1G64870.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G64880	AT1G64880.1	24.62	21.07	25.48	40.88	26.01	30.38
AT1G64890	AT1G64890.1	5.62	3.26	6.25	5.84	8.41	4.97
AT1G64900	AT1G64900.1	2.89	2.05	4.56	6.61	5.48	5.02
AT1G64910	AT1G64910.1	5.07	4.46	5.14	3.61	4.20	5.41
AT1G64920	AT1G64920.1	8.71	6.77	9.74	5.31	6.45	4.75
AT1G64930	AT1G64930.1	1.34	2.43	1.98	3.60	2.15	3.06
AT1G64940	AT1G64940.1	1.02	1.10	0.79	1.38	0.74	1.47
AT1G64950	AT1G64950.1	11.09	16.27	12.88	14.09	10.43	15.29
AT1G64960	AT1G64960.1	2.80	5.62	3.40	3.59	3.91	4.23
AT1G64970	AT1G64970.1	1.14	3.24	1.85	1.16	0.70	1.99
AT1G64980	AT1G64980.1	12.56	20.10	15.37	31.73	18.05	25.66
AT1G64990	AT1G64990.1,AT1G64990.2	9.72	16.14	14.68	20.16	17.06	16.90
AT1G65000	AT1G65000.1	12.27	14.18	9.63	8.65	8.76	7.23
AT1G65010	AT1G65010.1	20.84	19.48	18.99	28.72	24.35	25.91
AT1G65020	AT1G65020.1	15.41	19.62	18.81	24.66	23.62	27.43
AT1G65030	AT1G65030.1	8.31	7.38	8.64	17.37	8.64	11.29
AT1G65032	AT1G65032.1	6.55	14.10	8.92	12.62	10.39	9.79
AT1G65040	AT1G65040.1,AT1G65040.2,AT1G65040.3	6.55	11.64	8.05	9.47	6.42	8.45
AT1G65050	AT1G65050.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65060	AT1G65060.1,AT1G65060.2	0.15	1.23	1.19	14.71	6.75	10.16
AT1G65070	AT1G65070.1,AT1G65070.2	6.26	7.77	5.56	6.58	6.25	8.13
AT1G65080	AT1G65080.1	1.04	1.08	2.01	3.40	2.30	2.69
AT1G65090	AT1G65090.1,AT1G65090.2,AT1G65090.3	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65110	AT1G65110.1	0.66	0.72	0.94	0.89	0.63	0.87
AT1G65113	AT1G65113.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65120	AT1G65120.1,AT1G65120.2	0.55	1.03	0.76	0.92	0.83	0.85
AT1G65130	AT1G65130.1	0.24	0.06	0.19	0.34	0.31	0.10
AT1G65140	AT1G65140.1	0.81	0.00	0.00	0.25	0.74	0.42
AT1G65150	AT1G65150.1,AT1G65150.2	0.00	0.00	0.46	0.14	0.28	0.00
AT1G65160	AT1G65160.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65170	AT1G65170.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65180	AT1G65180.1	5.72	4.57	7.68	4.87	4.12	6.53
AT1G65190	AT1G65190.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65200	AT1G65200.1	2.08	1.09	1.74	2.30	1.58	1.67
AT1G65210	AT1G65210.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65220	AT1G65220.1	83.76	87.14	79.63	61.83	62.32	55.01
AT1G65230	AT1G65230.1	0.90	1.73	1.24	2.59	2.00	3.58
AT1G65240	AT1G65240.1	0.00	0.11	0.00	0.32	0.39	0.00
AT1G65250	AT1G65250.1	0.17	0.50	0.86	0.19	0.85	0.40
AT1G65260	AT1G65260.1	30.48	36.58	37.13	27.02	25.95	25.01
AT1G65270	AT1G65270.1,AT1G65270.2,AT1G65270.3	60.57	62.48	75.56	69.19	55.41	58.43
AT1G65280	AT1G65280.1	38.61	38.33	36.19	24.98	28.48	27.59
AT1G65290	AT1G65290.1	298.64	328.03	381.11	443.24	401.47	413.85
AT1G65295	AT1G65295.1	34.78	38.10	48.79	49.59	35.39	43.35
AT1G65300	AT1G65300.1	0.00	0.00	0.62	0.09	0.00	0.00
AT1G65310	AT1G65310.1	19.30	21.13	17.68	20.86	14.24	21.99
AT1G65320	AT1G65320.1	9.76	8.97	11.31	11.09	8.47	10.14
AT1G65330	AT1G65330.1	0.62	0.14	0.14	0.00	0.00	0.10
AT1G65340	AT1G65340.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65342	AT1G65342.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65346	AT1G65346.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65347	AT1G65347.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65350	AT1G65350.1	0.00	0.00	0.00	0.00	0.00	0.05
AT1G65352	AT1G65352.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65360	AT1G65360.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65365	AT1G65365.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65370	AT1G65370.1	0.18	0.00	0.13	0.89	0.32	0.00
AT1G65380	AT1G65380.1	2.50	3.49	2.39	2.37	2.49	2.08
AT1G65385	AT1G65385.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65390	AT1G65390.1,AT1G65390.2	0.00	0.00	0.15	0.00	0.00	0.00
AT1G65410	AT1G65410.1	9.54	13.63	11.06	10.68	9.54	8.80
AT1G65420	AT1G65420.1	8.15	11.60	10.20	10.68	7.59	7.13
AT1G65430	AT1G65430.1	14.78	19.35	20.72	22.69	19.12	18.84
AT1G65440	AT1G65440.1,AT1G65440.2,AT1G65440.3	22.51	21.73	20.75	21.09	20.97	21.20
AT1G65450	AT1G65450.1,AT1G65450.2,AT1G65450.3	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65470	AT1G65470.1,AT1G65470.2	10.37	9.79	9.69	9.45	7.08	7.55
AT1G65480	AT1G65480.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65481	AT1G65481.1	0.20	1.27	2.31	3.21	3.00	3.29
AT1G65483	AT1G65483.1,AT1G65483.2	0.00	0.00	0.00	0.22	0.00	0.00
AT1G65484	AT1G65484.1,AT1G65484.2	1.39	0.00	0.85	0.53	0.97	4.04
AT1G65485	AT1G65485.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65486	AT1G65486.1,AT1G65486.2	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65490	AT1G65490.1	0.00	0.00	0.39	0.60	1.52	3.90
AT1G65500	AT1G65500.1	1.49	0.85	9.08	2.14	4.60	3.57
AT1G65510	AT1G65510.1	2.30	3.14	4.85	5.88	7.84	1.70
AT1G65520	AT1G65520.1	8.61	11.62	10.19	9.94	7.67	7.96
AT1G65540	AT1G65540.1	25.81	22.69	22.57	26.38	26.51	24.75
AT1G65541	AT1G65541.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65550	AT1G65550.1	0.00	0.00	0.00	0.00	0.00	0.20
AT1G65560	AT1G65560.1	4.25	5.18	6.48	9.76	7.56	9.46
AT1G65570	AT1G65570.1	1.22	0.41	3.38	1.66	1.60	2.04
AT1G65580	AT1G65580.1	18.79	15.31	16.30	15.55	14.38	15.95
AT1G65585	AT1G65585.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65590	AT1G65590.1	26.88	27.87	30.35	19.41	24.17	23.52
AT1G65610	AT1G65610.1	12.93	15.80	15.46	11.15	10.33	12.97
AT1G65620	AT1G65620.1,AT1G65620.2,AT1G65620.3,AT1G65620.4	0.09	0.03	0.12	0.40	0.00	0.72
AT1G65630	AT1G65630.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65640	AT1G65640.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65642	AT1G65642.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65650	AT1G65650.1	27.65	32.68	26.25	37.36	26.44	26.38
AT1G65660	AT1G65660.1	26.61	24.72	29.40	24.03	24.23	24.65
AT1G65670	AT1G65670.1	0.00	0.00	0.35	0.06	0.10	0.06
AT1G65680	AT1G65680.1	0.00	3.63	1.28	3.30	4.09	4.91
AT1G65681	AT1G65681.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65690	AT1G65690.1	23.57	34.49	33.84	33.34	27.19	36.52
AT1G65700	AT1G65700.1,AT1G65700.2,AT1G65700.3	28.53	28.52	35.80	59.28	38.11	45.93
AT1G65710	AT1G65710.1	3.99	1.81	2.59	7.01	6.14	3.89
AT1G65720	AT1G65720.1	275.37	295.59	283.44	227.16	249.15	216.97
AT1G65730	AT1G65730.1	2.27	5.30	4.59	4.46	4.41	2.94
AT1G65740	AT1G65740.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65750	AT1G65750.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65760	AT1G65760.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65770	AT1G65770.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65780	AT1G65780.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65790	AT1G65790.1	0.00	0.00	0.00	0.05	0.00	0.11
AT1G65800	AT1G65800.1	0.01	0.00	0.00	0.18	0.00	0.07
AT1G65810	AT1G65810.1,AT1G65810.2	0.18	0.30	0.65	0.42	0.76	0.54
AT1G65820	AT1G65820.1,AT1G65820.2,AT1G65820.3	175.35	211.48	186.84	224.16	169.84	214.44
AT1G65830	AT1G65830.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65840	AT1G65840.1	22.44	21.78	21.76	73.59	50.77	77.92
AT1G65845	AT1G65845.1	188.95	116.30	145.93	55.68	81.09	65.36
AT1G65850	AT1G65850.1,AT1G65850.2	2.24	1.96	1.80	1.65	3.00	1.99
AT1G65860	AT1G65860.1	0.13	0.05	0.56	2.06	0.52	1.46
AT1G65870	AT1G65870.1	0.00	0.00	0.00	0.68	0.00	0.00
AT1G65875	AT1G65875.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65880	AT1G65880.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65890	AT1G65890.1	0.00	0.00	0.00	0.00	0.12	0.00
AT1G65900	AT1G65900.1	2.82	4.03	1.74	8.48	10.75	6.48
AT1G65907	AT1G65907.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65910	AT1G65910.1	0.49	1.43	0.78	1.32	1.41	1.42
AT1G65920	AT1G65920.1	1.55	2.49	1.48	4.54	3.97	3.56
AT1G65930	AT1G65930.1	635.48	558.12	638.00	502.61	476.89	457.14
AT1G65940	AT1G65940.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G65950	AT1G65950.1	3.78	2.17	3.53	2.41	2.51	2.40
AT1G65960	AT1G65960.1,AT1G65960.2	111.47	99.62	109.97	129.10	175.40	119.11
AT1G65970	AT1G65970.1	514.40	635.29	637.38	59.33	261.25	144.61
AT1G65980	AT1G65980.1,AT1G65980.2	415.16	446.46	430.24	402.34	398.07	387.21
AT1G65985	AT1G65985.1	5.74	5.83	5.45	11.57	10.58	10.22
AT1G65990	AT1G65990.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66000	AT1G66000.1	0.00	0.00	0.00	0.08	0.00	0.00
AT1G66010	AT1G66010.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66020	AT1G66020.1	2.40	2.41	3.69	3.38	4.07	3.62
AT1G66030	AT1G66030.1	0.00	0.00	0.00	0.22	0.00	0.00
AT1G66040	AT1G66040.1	2.37	0.31	0.79	0.24	1.33	0.07
AT1G66045	AT1G66045.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66050	AT1G66050.1	4.56	3.36	4.29	2.66	1.69	2.81
AT1G66060	AT1G66060.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66070	AT1G66070.1,AT1G66070.2	29.33	27.29	23.70	61.86	38.88	47.23
AT1G66080	AT1G66080.1	6.49	8.65	3.53	12.22	6.51	11.12
AT1G66090	AT1G66090.1	0.00	0.00	0.00	0.08	0.00	0.00
AT1G66100	AT1G66100.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66110	AT1G66110.1	0.00	0.59	0.00	0.16	0.00	0.00
AT1G66120	AT1G66120.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66130	AT1G66130.1	2.06	4.10	1.89	0.50	0.62	1.04
AT1G66140	AT1G66140.1	29.61	37.82	30.47	25.63	20.28	25.41
AT1G66145	AT1G66145.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66150	AT1G66150.1	21.90	18.02	19.92	17.13	15.74	16.05
AT1G66160	AT1G66160.1,AT1G66160.2	12.86	11.01	12.96	11.58	10.80	9.86
AT1G66170	AT1G66170.1	0.35	0.09	0.06	0.24	0.19	0.19
AT1G66173	AT1G66173.1	4.85	6.13	8.08	0.88	1.18	1.35
AT1G66180	AT1G66180.1	66.67	50.30	66.25	32.81	35.78	31.10
AT1G66190	AT1G66190.1	9.29	10.27	10.59	11.61	11.86	14.99
AT1G66200	AT1G66200.1,AT1G66200.2,AT1G66200.3	566.09	558.06	786.49	1749.01	1450.16	2001.29
AT1G66210	AT1G66210.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66220	AT1G66220.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66230	AT1G66230.1	10.04	10.78	10.00	6.12	7.17	9.54
AT1G66235	AT1G66235.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66240	AT1G66240.1,AT1G66240.2,AT1G66240.3	372.99	391.78	428.85	419.90	387.68	406.25
AT1G66245	AT1G66245.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66250	AT1G66250.1	4.17	4.80	4.91	5.40	5.28	3.59
AT1G66260	AT1G66260.1,AT1G66260.2	72.12	60.83	70.94	54.97	54.84	56.58
AT1G66270	AT1G66270.1,AT1G66270.2	709.27	575.00	671.31	358.76	309.44	286.17
AT1G66280	AT1G66280.1	393.52	391.98	403.40	235.40	269.37	253.10
AT1G66290	AT1G66290.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G66300	AT1G66300.1	0.00	0.00	0.00	0.00	0.13	0.00
