,Geneid,gene_name,SRR950087,SRR950082,SRR950086,SRR950080,SRR950085,SRR950078,SRR950079,SRR950083,SRR950081,SRR950084
62848,ENSG00000207041,RNU6-3P,3,2,8,9,7,11,6,4,8,11
62849,ENSG00000214925,RP3-507I15.1,0,1,0,1,0,0,0,0,0,3
62850,ENSG00000261212,RP3-507I15.2,6,3,3,2,12,1,13,15,14,3
62851,ENSG00000182195,LDOC1,3244,995,1403,1548,4443,1505,5042,5206,5332,1919
62852,ENSG00000198573,SPANXC,0,38,39,57,0,91,0,0,0,99
62853,ENSG00000213423,RBMX2P2,0,2,0,1,1,0,1,0,1,1
62855,ENSG00000226574,SPANXA2-OT1,3,13,11,16,6,17,7,15,14,29
62856,ENSG00000198021,SPANXA1,0,0,0,2,0,1,0,0,0,1
62857,ENSG00000203926,SPANXA2,0,1,1,1,0,1,0,0,0,0
62858,ENSG00000223438,RP1-171K16.5,0,0,0,0,2,0,0,0,0,0
62859,ENSG00000196406,SPANXD,0,231,179,322,0,421,0,1,0,494
62860,ENSG00000165509,MAGEC3,69,46,77,106,104,116,129,146,130,145
62861,ENSG00000155495,MAGEC1,2,1363,1729,2158,0,2462,1,1,1,2918
62863,ENSG00000225469,RP3-406C18.2,0,0,0,4,0,0,0,0,0,0
62864,ENSG00000250625,RP1-142F18.2,0,0,1,4,0,3,0,0,0,3
62865,ENSG00000046774,MAGEC2,1,900,971,1293,0,1509,1,0,0,1842
62867,ENSG00000266319,AL080272.1,0,0,0,0,1,0,0,0,0,0
62870,ENSG00000202473,RN7SKP81,0,0,0,0,0,0,0,0,1,0
62879,ENSG00000179542,SLITRK4,3444,69,97,96,4421,122,4812,5455,5067,115
62883,ENSG00000235729,RP11-29O6.2,0,0,0,0,0,0,0,0,0,0
62884,ENSG00000102069,UBE2NL,1,0,0,0,1,0,1,1,2,1
62887,ENSG00000215054,HNRNPCP10,0,0,0,0,0,0,0,0,0,0
62888,ENSG00000201912,RN7SKP189,0,0,0,0,0,0,0,0,0,0
62891,ENSG00000203923,SPANXN1,0,0,0,0,0,0,0,0,0,0
62894,ENSG00000185985,SLITRK2,1729,40,52,75,2627,74,3150,3133,3166,76
62895,ENSG00000221870,TMEM257,176,0,3,3,257,0,258,289,284,2
62897,ENSG00000252219,hsa-mir-892c,1,0,0,0,0,0,1,0,0,0
62900,ENSG00000215943,MIR892A,1,0,0,0,4,0,2,7,4,0
62901,ENSG00000216098,MIR892B,0,0,0,0,8,0,2,5,5,0
62902,ENSG00000216064,MIR891B,0,0,0,0,0,0,0,3,0,0
62907,ENSG00000231686,RP1-203P18.1,4,4,11,2,4,4,3,1,3,2
62908,ENSG00000235699,CXorf51B,0,0,0,0,0,0,0,0,0,0
62909,ENSG00000224440,CXorf51A,0,0,0,0,0,0,0,0,0,0
62910,ENSG00000225660,RP1-73A14.1,4,0,0,0,7,0,13,10,7,0
62911,ENSG00000271660,RP1-73A14.2,7,0,0,0,6,0,10,6,11,0
62919,ENSG00000252583,MIR514B,0,0,0,0,0,1,1,0,0,0
62923,ENSG00000207641,MIR510,0,0,0,0,1,0,0,0,0,0
62931,ENSG00000227083,L29074.3,0,4,8,9,6,5,5,6,4,9
62932,ENSG00000268066,FMR1-AS1,3,1,10,7,4,11,3,5,9,9
62933,ENSG00000102081,FMR1,4212,2940,3880,4213,5940,5379,6831,7212,6841,6188
62934,ENSG00000236337,FMR1-IT1,17,15,24,26,15,31,19,15,29,33
62935,ENSG00000176988,FMR1NB,2,0,3,1,0,1,3,1,5,0
62937,ENSG00000219507,FTH1P8,31,42,46,75,64,71,50,59,83,94
62938,ENSG00000233467,U40455.1,0,1,0,1,0,1,1,1,2,1
62940,ENSG00000237741,AC002368.4,1,0,0,0,2,1,2,2,1,1
62941,ENSG00000155966,AFF2,1750,226,233,313,2517,406,2964,3143,3267,425
62942,ENSG00000223516,AFF2-IT1,0,0,0,2,2,0,1,2,0,1
62947,ENSG00000010404,IDS,46278,2648,3559,3971,65922,4321,76938,79578,79502,5348
62948,ENSG00000241489,IDS,37,23,38,55,64,38,77,67,85,69
62949,ENSG00000238039,AF011889.2,7,6,9,18,13,14,12,14,18,22
62950,ENSG00000176289,IDSP1,1,2,5,6,9,12,6,6,11,12
62951,ENSG00000241769,LINC00893,143,90,111,149,233,184,274,277,274,186
62952,ENSG00000197620,CXorf40A,437,384,487,606,647,557,748,780,852,774
62953,ENSG00000225261,RP5-937E21.8,4,2,1,3,3,2,4,5,1,1
62954,ENSG00000123584,MAGEA9B,0,1,0,0,0,0,0,0,0,0
62955,ENSG00000171129,HSFX2,0,0,0,1,1,0,1,1,2,0
62956,ENSG00000155984,TMEM185A,277,264,360,461,453,481,520,461,552,610
62958,ENSG00000185247,MAGEA11,0,77,82,118,0,129,0,0,0,155
62961,ENSG00000231694,RP5-1014O16.10,0,0,0,1,0,0,0,0,0,0
62962,ENSG00000235254,TMEM185AP1,0,1,0,0,0,1,1,0,0,0
62963,ENSG00000171116,HSFX1,0,0,0,0,0,0,0,1,1,0
62964,ENSG00000166008,MAGEA9,0,1,3,1,0,2,0,0,0,4
62965,ENSG00000224732,MAGEA7P,2,0,0,0,0,0,0,0,0,0
62967,ENSG00000230899,MAGEA8-AS1,4,1,3,0,4,1,4,8,5,5
62968,ENSG00000156009,MAGEA8,7,18,16,40,19,22,19,17,16,50
62969,ENSG00000197021,CXorf40B,648,1035,1218,1704,1074,1538,1206,1244,1303,2076
62970,ENSG00000224871,XX-FW81066F1.2,0,0,0,0,0,0,0,0,0,0
62971,ENSG00000235703,LINC00894,311,447,448,654,573,760,676,674,704,830
62972,ENSG00000183171,RP11-49C9.2,14,11,9,14,22,10,29,23,22,19
62974,ENSG00000234825,XRCC6P2,7,20,15,24,10,35,12,15,14,37
62975,ENSG00000013619,MAMLD1,972,710,766,1028,1581,1085,1879,1895,1923,1303
62977,ENSG00000171100,MTM1,701,612,767,800,1096,1055,1296,1413,1336,1232
62978,ENSG00000063601,MTMR1,1778,1617,2149,2345,2503,2691,3056,3086,3081,3143
62979,ENSG00000102181,CD99L2,11602,2352,2782,3819,19161,3703,21116,22395,23143,4691
62980,ENSG00000228728,RP11-316K19.3,4,6,1,9,6,8,8,9,7,6
62984,ENSG00000029993,HMGB3,526,3664,3989,4979,827,6007,1037,1105,1050,7533
62985,ENSG00000230508,RPL19P21,1,5,6,7,1,11,3,1,3,11
62986,ENSG00000270916,RP4-741O10.1,0,0,0,0,1,0,0,0,0,0
62989,ENSG00000234696,GPR50-AS1,0,0,5,2,0,0,0,0,0,0
62990,ENSG00000102195,GPR50,0,0,6,4,0,5,0,0,0,8
62991,ENSG00000269993,AF003625.3,0,0,2,2,0,4,0,0,0,1
62992,ENSG00000228717,AF013593.1,0,0,0,0,0,0,2,0,1,0
62993,ENSG00000160131,VMA21,2758,3990,4921,5549,3923,6785,4540,4886,4552,8301
62994,ENSG00000270052,WI2-80269A6.1,1,3,4,1,0,4,3,0,2,6
62995,ENSG00000214915,XX-FW80269A6.1,0,0,4,1,0,5,0,0,0,3
62996,ENSG00000166049,PASD1,0,479,529,692,0,772,0,1,0,980
62998,ENSG00000130032,PRRG3,792,36,44,42,1258,61,1531,1544,1604,69
62999,ENSG00000147378,FATE1,5,1,2,6,16,3,15,19,28,3
63001,ENSG00000229967,RP11-366F6.2,0,3,1,5,0,4,0,0,0,2
63002,ENSG00000147381,MAGEA4,0,75,71,125,0,100,0,0,0,158
63003,ENSG00000102287,GABRE,231,2189,2625,3523,331,4007,412,468,373,4616
63007,ENSG00000228965,RP11-1007I13.2,0,0,0,0,0,1,0,0,0,1
63008,ENSG00000242520,MAGEA5,0,22,21,24,0,32,0,0,0,19
63009,ENSG00000266560,RP11-1007I13.4,0,5,8,16,0,20,0,0,0,25
63010,ENSG00000124260,MAGEA10,0,605,821,1055,1,1153,0,0,0,1479
63011,ENSG00000231937,RP11-329E24.6,0,16,19,20,0,26,0,0,1,24
63012,ENSG00000011677,GABRA3,1402,299,351,414,2121,513,2470,2677,2589,579
63013,ENSG00000252205,RNU6-764P,0,0,1,0,0,0,1,0,0,1
63017,ENSG00000223940,KRT8P8,0,4,3,0,0,2,0,0,0,5
63018,ENSG00000147402,GABRQ,197,166,206,245,323,280,376,397,403,354
63019,ENSG00000234454,RP1-14D6.2,0,0,1,0,0,0,0,0,0,0
63020,ENSG00000197172,MAGEA6,0,1547,1857,2582,1,2723,0,0,0,3356
63021,ENSG00000197463,CSAG3,0,56,58,103,0,85,0,4,2,137
63022,ENSG00000183305,MAGEA2B,0,17,17,25,0,28,1,3,1,27
63023,ENSG00000231447,RP1-14D6.7,2,5,1,0,0,0,0,0,1,2
63024,ENSG00000242599,CSAG4,0,38,38,56,0,81,1,3,1,75
63025,ENSG00000213401,MAGEA12,3,1484,1544,2161,14,2318,23,14,14,2836
63026,ENSG00000198930,CSAG1,20,872,818,1237,36,1443,31,24,30,1767
63027,ENSG00000184750,MAGEA2,1,32,24,32,1,19,0,1,0,33
63028,ENSG00000184324,CSAG2,1,3,8,12,0,17,0,0,2,19
63029,ENSG00000221867,MAGEA3,1,1747,1903,2675,0,2915,0,1,0,3563
63030,ENSG00000226170,U82671.12,0,1,0,0,0,1,0,0,0,0
63031,ENSG00000147400,CETN2,1409,1773,1867,2328,2060,3033,2281,2390,2287,3554
63032,ENSG00000147383,NSDHL,702,1757,1657,2622,1290,2859,1381,1384,1505,3387
63033,ENSG00000147394,ZNF185,393,933,1088,1334,573,1479,729,695,751,1749
63034,ENSG00000198883,PNMA5,334,4,0,2,579,8,634,698,641,5
63035,ENSG00000264933,RN7SL190P,0,0,0,0,1,2,1,1,0,0
63036,ENSG00000234200,U82671.8,0,0,0,1,0,0,0,1,0,0
63037,ENSG00000229979,U82670.9,1,0,0,1,2,0,4,11,3,0
63038,ENSG00000183837,PNMA3,3014,109,107,161,5131,125,5640,5985,6150,183
63039,ENSG00000235961,PNMA6C,227,19,18,26,435,19,432,558,497,32
63040,ENSG00000224201,PNMA6A,30,5,5,14,64,14,72,45,60,22
63041,ENSG00000257088,PNMA6D,1,0,1,0,1,0,5,5,8,2
63042,ENSG00000203902,PNMA6B,0,0,0,0,1,0,0,0,0,1
63043,ENSG00000235675,AC151961.1,1,0,0,0,1,0,1,0,2,0
63045,ENSG00000237736,U82670.4,0,0,0,0,0,0,0,0,0,0
63048,ENSG00000198681,MAGEA1,1,615,689,952,0,961,0,0,0,1267
63049,ENSG00000224931,AC152010.1,1,0,0,0,2,0,4,0,1,0
63050,ENSG00000225110,LL0XNC01-16G2.1,262,0,1,0,387,0,425,445,452,0
63051,ENSG00000063587,ZNF275,1795,1193,1585,1822,2725,1970,3185,3405,3370,2378
63053,ENSG00000232249,LL0XNC01-37G1.2,0,0,0,0,0,0,1,0,0,0
63054,ENSG00000214897,U82695.5,1,0,0,0,1,0,1,4,1,0
63056,ENSG00000189420,ZFP92,84,3,15,3,62,1,54,63,58,6
63057,ENSG00000259886,U82695.10,379,34,44,67,671,84,716,784,824,83
63058,ENSG00000183479,TREX2,13,17,47,37,9,25,21,11,8,37
63059,ENSG00000213397,HAUS7,83,91,120,183,108,173,148,141,116,218
63060,ENSG00000224963,U82695.9,3,3,4,2,14,6,5,4,15,2
63061,ENSG00000182492,BGN,2442,4442,5941,7360,3652,6218,4265,4208,4401,8102
63062,ENSG00000067842,ATP2B3,4432,7,5,3,6839,5,7862,8003,8353,9
63063,ENSG00000147382,FAM58A,797,494,737,737,1112,772,1255,1312,1366,954
63064,ENSG00000260081,RP11-66N11.8,81,35,54,29,67,53,93,77,71,65
63065,ENSG00000217889,KRT18P48,10,7,2,2,24,5,18,18,16,5
63066,ENSG00000213391,RP11-66N11.6,4,0,1,4,10,0,9,17,8,7
63067,ENSG00000228616,RP11-66N11.7,4,1,0,0,2,0,4,2,2,2
63068,ENSG00000130829,DUSP9,93,2674,4869,3975,102,3213,101,113,112,4484
63069,ENSG00000237793,RPL18AP16,0,0,0,2,1,0,0,0,0,3
63070,ENSG00000244335,RN7SL687P,1,0,0,0,3,0,1,3,0,0
63071,ENSG00000130822,PNCK,1802,237,311,388,2493,356,3017,3023,3122,458
63072,ENSG00000130821,SLC6A8,7276,9599,12122,15380,11488,13539,13162,13032,14244,17504
63073,ENSG00000185825,BCAP31,4679,8336,9342,13719,8239,13168,8989,9465,9900,17376
63074,ENSG00000101986,ABCD1,173,957,1706,1559,217,1127,231,253,240,1588
63075,ENSG00000232725,U52111.14,33,38,55,46,35,39,54,43,43,48
63076,ENSG00000198753,PLXNB3,3561,278,752,474,3109,319,3649,3640,3651,432
63077,ENSG00000184343,SRPK3,341,154,264,214,444,216,532,536,513,228
63078,ENSG00000067829,IDH3G,2550,2374,2730,4029,4533,3231,5162,5090,5628,4397
63079,ENSG00000180879,SSR4,1639,5799,8115,9294,2178,8075,2474,2678,2788,11024
63080,ENSG00000067840,PDZD4,19459,761,1415,1152,23211,1009,25761,26200,26457,1228
63081,ENSG00000184844,CYCSP45,1,6,1,7,7,11,14,14,6,19
63082,ENSG00000251846,SNORD36,0,0,0,0,0,0,1,2,0,0
63083,ENSG00000198910,L1CAM,13805,4110,5906,6653,19507,5480,22658,23410,24242,6708
63084,ENSG00000196987,LCA10,12,9,11,9,32,7,39,33,20,5
63085,ENSG00000126895,AVPR2,58,31,22,22,97,19,95,83,99,36
63086,ENSG00000089820,ARHGAP4,692,1232,2904,1836,620,1481,700,667,652,1891
63087,ENSG00000102030,NAA10,1090,1742,1833,2625,1856,2013,2153,2164,2352,2880
63088,ENSG00000102032,RENBP,289,399,370,528,486,445,472,493,574,577
63089,ENSG00000172534,HCFC1,4182,6460,10844,10145,5434,9220,6386,6117,6488,10887
63090,ENSG00000235802,HCFC1-AS1,2,4,8,12,10,9,10,6,7,13
63091,ENSG00000177854,TMEM187,200,200,375,355,241,356,272,287,297,466
63092,ENSG00000265176,MIR3202-1,1,0,1,1,0,0,0,0,0,0
63093,ENSG00000184216,IRAK1,1943,7723,12228,11453,2570,9945,2774,2807,2843,13365
63095,ENSG00000169057,MECP2,7176,2769,3785,4325,10763,4011,12719,13284,13563,4965
63096,ENSG00000102076,OPN1LW,0,0,0,0,0,0,0,0,0,1
63098,ENSG00000147380,OPN1MW,0,0,0,0,0,0,0,0,0,0
63100,ENSG00000166160,OPN1MW2,0,0,0,0,0,0,0,0,0,0
63101,ENSG00000185254,TEX28,0,0,0,0,0,0,0,0,0,0
63102,ENSG00000007350,TKTL1,15,19,19,20,23,30,35,27,30,28
63103,ENSG00000231830,XX-FW83128A1.2,0,9,8,7,2,2,2,5,2,5
63104,ENSG00000196924,FLNA,7698,49398,68355,76880,10947,62847,12391,12360,13628,75778
63105,ENSG00000102119,EMD,1675,2866,4200,4517,2008,3862,2413,2533,2625,5237
63106,ENSG00000147403,RPL10,13087,77392,79111,115455,22493,118726,24678,26493,26754,154429
63107,ENSG00000207165,SNORA70,0,0,0,0,0,0,0,0,0,0
63108,ENSG00000013563,DNASE1L1,247,582,679,861,457,584,464,482,554,885
63109,ENSG00000102125,TAZ,1321,1918,2160,2838,2061,2631,2261,2388,2428,3476
63110,ENSG00000197180,BX936347.1,73,34,63,41,117,35,111,100,114,65
63111,ENSG00000071553,ATP6AP1,10393,7632,8512,11846,16889,11817,19088,19328,20788,15005
63112,ENSG00000203879,GDI1,34131,7690,8457,12592,58505,12106,67538,67393,72798,15195
63113,ENSG00000071859,FAM50A,2145,4019,4368,6166,3851,6330,4080,4144,4362,8451
63114,ENSG00000130827,PLXNA3,2605,2306,3573,3677,3406,2940,3815,3926,4250,3581
63115,ENSG00000196976,LAGE3,879,924,1588,1340,950,1153,1108,1187,1212,1555
63116,ENSG00000102178,UBL4A,2114,2783,3230,4395,3264,4128,3715,4125,4247,5213
63117,ENSG00000126903,SLC10A3,325,999,1478,1757,496,1320,528,568,557,1818
63118,ENSG00000264783,BX664739.1,0,0,0,0,0,0,0,1,0,1
63119,ENSG00000264484,RN7SL697P,0,1,0,3,0,3,1,1,0,0
63120,ENSG00000264631,RN7SL742P,0,0,0,1,0,1,0,2,3,1
63121,ENSG00000071889,FAM3A,1852,1548,2521,2399,2321,1979,2618,2556,2692,2660
63122,ENSG00000261773,WI2-89031B12.1,16,13,6,17,48,11,52,45,51,20
63123,ENSG00000160211,G6PD,1595,5563,7310,9069,2396,7759,3002,2828,3202,10022
63124,ENSG00000073009,IKBKG,187,312,329,525,405,413,460,486,485,517
63125,ENSG00000231342,ATF4P2,0,0,0,0,0,1,0,0,0,0
63126,ENSG00000183678,CTAG1A,0,0,0,0,0,0,0,0,0,0
63127,ENSG00000232155,AF277315.19,1,0,0,0,0,2,0,0,1,0
63128,ENSG00000184033,CTAG1B,0,0,0,0,0,0,0,0,0,0
63129,ENSG00000213338,ATF4P1,0,0,0,0,0,0,0,0,0,0
63130,ENSG00000224882,IKBKGP1,0,0,1,0,0,0,0,0,0,0
63131,ENSG00000126890,CTAG2,3,12,18,22,3,16,3,4,0,10
63132,ENSG00000226141,AF277315.13,0,4,0,0,0,1,0,0,0,1
63134,ENSG00000160219,GAB3,101,245,293,389,180,433,178,200,198,549
63135,ENSG00000130826,DKC1,1153,6913,8252,10353,1836,12239,2034,2090,2083,14262
63136,ENSG00000206948,SNORA36A,1,0,1,0,0,0,1,0,0,0
63137,ENSG00000206693,SNORA56,0,0,0,0,0,0,0,0,0,0
63138,ENSG00000130830,MPP1,2883,2629,2895,4095,4781,4579,5362,5650,5667,5614
63139,ENSG00000229237,HMGN1P37,2,2,1,0,0,3,0,0,0,5
63140,ENSG00000203870,SMIM9,0,1,0,2,0,0,0,1,2,6
63141,ENSG00000185010,F8,742,265,322,354,1139,424,1420,1467,1429,512
63142,ENSG00000198082,H2AFB1,1,0,0,0,0,0,0,0,1,0
63143,ENSG00000197932,F8A1,431,490,489,799,759,838,846,878,915,1060
63144,ENSG00000221533,MIR1184-1,0,0,0,0,0,0,0,0,0,0
63146,ENSG00000237859,EEF1A1P31,1,0,0,0,1,0,0,2,0,2
63148,ENSG00000165775,FUNDC2,2482,2301,2691,3727,3700,4150,4264,4605,4558,5336
63149,ENSG00000214827,MTCP1,39,96,117,140,39,182,47,60,43,184
63150,ENSG00000182712,CMC4,0,0,0,0,0,0,0,0,0,0
63151,ENSG00000185515,BRCC3,870,1488,1808,1898,1204,2383,1318,1488,1415,2981
63153,ENSG00000155959,VBP1,2701,3362,3840,4406,3862,5814,4263,4783,4292,7035
63154,ENSG00000224978,RP13-228J13.9,0,0,0,0,1,0,0,0,1,1
63155,ENSG00000155961,RAB39B,1661,116,133,148,2266,172,2709,2828,2574,202
63156,ENSG00000155962,CLIC2,181,633,702,800,285,1041,288,395,307,1249
63157,ENSG00000225008,RP13-228J13.6,0,1,4,3,1,3,1,0,2,4
63158,ENSG00000228986,RP13-228J13.8,0,1,4,9,4,4,6,2,4,5
63159,ENSG00000230491,RP13-228J13.10,2,0,2,1,3,3,3,3,5,0
63160,ENSG00000224216,RP13-228J13.1,21,27,22,21,44,19,34,47,28,44
63161,ENSG00000230578,RP13-228J13.5,1,2,0,0,3,5,6,0,4,3
63162,ENSG00000198307,H2AFB2,0,0,0,0,0,0,0,0,0,0
63163,ENSG00000198444,F8A2,2,4,1,4,1,0,3,0,0,1
63165,ENSG00000185990,F8A3,1,2,0,2,2,3,0,2,2,0
63167,ENSG00000185978,H2AFB3,0,0,0,0,0,0,0,0,0,0
63168,ENSG00000224533,TMLHE-AS1,6,14,12,21,13,27,17,19,9,34
63169,ENSG00000225393,RP11-218L14.4,2,11,4,7,3,7,6,7,3,7
63170,ENSG00000185973,TMLHE,342,475,587,704,504,823,523,608,597,1046
63171,ENSG00000168939,SPRY3,606,67,91,143,923,165,1084,1086,1133,188
63172,ENSG00000237801,AMDP1,1,1,0,0,0,0,0,0,0,1
63174,ENSG00000124333,VAMP7,1622,2239,2962,3286,2233,4134,2586,2878,2718,4794
63176,ENSG00000223484,TRPC6P,4,0,0,0,7,0,3,8,5,0
63177,ENSG00000124334,IL9R,1,89,90,112,1,77,0,1,4,103
63178,ENSG00000270726,AJ271736.10,0,5,1,1,0,2,0,0,1,3
63179,ENSG00000185203,WASIR1,3,3,6,13,10,8,5,2,7,13
63180,ENSG00000182484,WASH6P,72,80,143,131,79,67,95,106,112,141
63181,ENSG00000227159,DDX11L16,0,1,1,2,0,1,1,2,3,0
63183,ENSG00000184895,SRY,0,1,6,4,0,7,1,0,1,4
63185,ENSG00000232195,TOMM22P2,0,1,3,0,0,0,0,0,0,1
63186,ENSG00000129824,RPS4Y1,2415,3973,4230,5987,3989,7319,4355,4592,4582,9007
63187,ENSG00000227289,HSFY3P,21,4,2,4,38,0,42,27,31,2
63188,ENSG00000229163,NAP1L1P2,5,0,5,1,8,2,5,2,6,4
63189,ENSG00000067646,ZFY,518,196,250,246,607,316,739,789,755,359
63190,ENSG00000233070,ZFY-AS1,2,0,1,0,2,0,8,3,4,0
63192,ENSG00000231535,LINC00278,2,0,1,5,4,1,4,1,2,2
63200,ENSG00000229308,AC010084.1,1,0,0,0,1,0,0,1,4,0
63203,ENSG00000099715,PCDH11Y,348,4,7,3,470,5,578,613,580,8
63204,ENSG00000252468,RNU2-57P,1,0,0,0,0,0,1,0,0,0
63205,ENSG00000231341,VDAC1P6,2,2,2,1,1,2,1,3,7,7
63206,ENSG00000235001,EIF4A1P2,5,17,15,12,5,32,2,5,5,30
63208,ENSG00000214207,KRT18P10,0,7,5,13,0,11,0,1,0,10
63209,ENSG00000252059,AC012667.1,0,0,0,0,0,0,0,0,0,0
63210,ENSG00000235175,RPL26P37,0,0,0,0,0,1,0,0,0,0
63216,ENSG00000168757,TSPY2,1,1,4,2,1,1,5,2,4,3
63217,ENSG00000234830,FAM197Y9,0,0,0,1,1,2,1,1,0,0
63218,ENSG00000238235,TSPY11P,1,0,0,1,1,0,0,0,0,0
63231,ENSG00000224953,SRIP3,0,0,0,0,0,0,1,0,0,0
63235,ENSG00000092377,TBL1Y,2,18,31,36,9,43,12,17,7,38
63236,ENSG00000232583,GPR143P,0,0,0,2,1,5,0,2,0,6
63237,ENSG00000099725,PRKY,216,298,416,486,381,565,371,494,452,634
63239,ENSG00000251996,Y_RNA,0,0,0,0,0,0,0,0,3,1
63242,ENSG00000238073,RBMY2HP,0,0,0,0,1,0,1,0,0,0
63253,ENSG00000239893,ZNF736P9Y,0,0,0,0,3,1,4,1,0,0
63264,ENSG00000232348,LINC00279,6,0,0,0,2,0,3,4,8,0
63266,ENSG00000232419,TTTY19,0,0,0,0,0,0,1,0,0,0
63278,ENSG00000233803,TSPY4,0,0,0,0,0,0,0,0,0,0
63280,ENSG00000229549,TSPY8,0,0,0,0,0,0,0,0,0,0
63281,ENSG00000228383,FAM197Y7,0,0,0,0,0,0,0,0,0,0
63282,ENSG00000188656,TSPY7P,0,0,0,0,0,0,0,0,0,0
63283,ENSG00000237802,FAM197Y6,0,0,0,0,0,1,0,0,0,0
63284,ENSG00000228927,TSPY3,0,0,0,0,0,0,0,0,0,0
63285,ENSG00000258992,TSPY1,0,0,1,0,0,0,0,0,0,0
63287,ENSG00000238074,TSPY6P,0,0,0,0,0,0,0,0,0,0
63289,ENSG00000270073,AC006156.2,0,0,0,0,0,0,0,0,0,1
63290,ENSG00000234803,FAM197Y2,0,0,0,0,0,0,0,0,0,0
63291,ENSG00000236424,TSPY10,0,2,0,1,0,1,0,0,0,2
63294,ENSG00000231436,RBMY3AP,0,5,5,5,0,15,0,0,0,10
63303,ENSG00000224075,TTTY22,1,0,0,0,0,0,0,1,0,0
63307,ENSG00000187657,TSPY13P,0,0,0,0,0,0,0,0,0,0
63309,ENSG00000234950,RBMY2OP,0,2,0,2,0,2,0,0,0,4
63310,ENSG00000236718,RBMY2QP,0,11,10,12,0,23,0,0,0,19
63313,ENSG00000235193,AC006987.4,0,0,0,0,0,0,0,0,0,1
63317,ENSG00000226975,AC006987.6,0,0,0,1,0,1,1,1,0,0
63318,ENSG00000231411,AC006987.7,0,0,1,2,0,0,0,0,0,3
63319,ENSG00000226061,PCMTD1P1,0,4,2,0,1,1,0,0,0,5
63320,ENSG00000237447,CDC27P2,0,2,0,2,0,1,2,0,1,0
63322,ENSG00000225840,AC010970.2,3862,7759,5273,13936,10164,13213,16166,13087,13370,18822
63323,ENSG00000251705,RNA5-8SP6,1442,3908,2319,3702,2577,4073,2763,2924,2999,8124
63327,ENSG00000263502,AC134878.2,0,2,0,2,2,0,0,0,0,3
63328,ENSG00000252855,AC134878.1,0,2,2,2,0,2,0,1,0,0
63329,ENSG00000258567,DUX4L16,0,0,2,0,0,0,0,0,0,0
63331,ENSG00000259029,DUX4L18,0,0,2,4,0,0,0,0,0,0
63332,ENSG00000258991,DUX4L19,0,1,1,3,0,1,1,0,0,0
63339,ENSG00000215583,ASS1P6,0,0,0,2,0,2,0,0,0,0
63340,ENSG00000235649,MXRA5P1,2,20,41,34,2,26,5,5,3,40
63341,ENSG00000236477,RPS24P1,0,0,0,1,0,0,1,0,0,0
63342,ENSG00000232226,ARSFP1,5,0,0,2,8,1,12,18,14,0
63344,ENSG00000232730,FAM8A4P,0,0,0,0,1,1,2,1,6,0
63345,ENSG00000224060,ARSEP1,5,5,1,8,4,8,6,13,7,5
63346,ENSG00000225117,ARSDP1,1,6,3,9,9,12,10,7,7,13
63347,ENSG00000206159,GYG2P1,35,28,35,37,37,37,44,41,56,45
63348,ENSG00000252586,AC002992.1,1,0,0,0,0,0,0,0,0,2
63350,ENSG00000226863,SHROOM2P1,0,4,1,12,0,5,0,0,1,4
63352,ENSG00000233864,TTTY15,446,281,378,439,749,523,816,901,814,562
63353,ENSG00000114374,USP9Y,2554,881,1189,1158,3357,1525,4218,4470,4122,1784
63354,ENSG00000228411,CDY4P,1,10,1,6,3,7,6,7,8,11
63355,ENSG00000067048,DDX3Y,3367,3079,3856,4231,4677,5368,5612,6048,5666,6055
63359,ENSG00000223915,DPPA2P1,1,1,0,1,1,0,1,4,3,1
63360,ENSG00000183878,UTY,587,250,337,384,975,489,1204,1228,1174,528
63361,ENSG00000215414,PSMA6P1,7,6,20,18,10,20,8,10,6,18
63362,ENSG00000269291,AC010877.1,0,0,0,1,8,0,1,6,1,1
63364,ENSG00000154620,TMSB4Y,79,36,45,37,164,55,154,180,177,77
63365,ENSG00000241859,KALP,64,19,27,34,88,35,88,106,93,29
63366,ENSG00000129864,VCY,0,0,0,0,0,0,0,0,0,0
63367,ENSG00000129862,VCY1B,0,0,0,0,0,0,0,0,0,0
63371,ENSG00000165246,NLGN4Y,1141,249,344,332,1551,406,1944,1962,2025,443
63372,ENSG00000226555,AGKP1,0,3,1,3,2,0,5,2,11,3
63373,ENSG00000228787,NLGN4Y-AS1,3,0,0,0,4,2,2,6,8,2
63382,ENSG00000265197,AC053516.1,0,0,0,0,0,0,0,0,0,0
63388,ENSG00000230663,FAM224B,0,2,0,1,0,0,0,1,0,1
63390,ENSG00000252012,RNA5SP521,0,0,1,0,0,0,0,0,0,0
63397,ENSG00000229129,ACTG1P2,0,1,0,0,0,0,0,0,1,0
63421,ENSG00000229465,ACTG1P11,0,0,1,1,0,2,0,1,0,2
63428,ENSG00000233522,FAM224A,0,0,0,0,0,0,0,0,0,0
63429,ENSG00000251953,RNA5SP522,0,0,0,0,0,0,0,0,0,0
63435,ENSG00000227494,USP9YP14,3,0,0,0,5,0,4,3,1,0
63436,ENSG00000252209,RNU1-48P,0,0,0,0,0,0,0,0,0,0
63438,ENSG00000251510,AC022486.1,0,0,0,0,0,0,1,4,0,0
63439,ENSG00000238067,XKRYP1,0,0,0,0,0,0,0,0,0,0
63440,ENSG00000233546,PRYP5,0,0,0,0,0,0,0,0,0,0
63441,ENSG00000230377,TCEB1P7,0,0,0,0,0,0,0,0,0,0
